entry,name,ItemLevel,RequiredLevel,Quality,InventoryType,class,subclass,stat_type1,stat_value1,stat_type2,stat_value2,stat_type3,stat_value3,stat_type4,stat_value4,stat_type5,stat_value5,stat_type6,stat_value6,stat_type7,stat_value7,stat_type8,stat_value8,stat_type9,stat_value9,stat_type10,stat_value10
2050866,Lightsworn Greaves,351,85,4,7,4,4,45,230,7,168,5,168,32,148,43,62,0,0,0,0,0,0,0,0,0,0
2051557,Runed Signet of the Kirin Tor,351,85,4,11,4,0,45,145,7,120,5,83,32,82,36,83,0,0,0,0,0,0,0,0,0,0
2050393,Crimson Acolyte Pants,351,85,4,7,4,1,45,230,7,168,5,168,32,148,31,124,0,0,0,0,0,0,0,0,0,0
2050118,Ahn'Kahar Blood Hunter's Tunic,351,85,4,5,4,3,38,246,3,223,7,175,5,117,32,136,44,105,0,0,0,0,0,0,0,0
2050869,Lightsworn Tunic,351,85,4,5,4,4,45,230,7,168,5,168,32,148,36,124,0,0,0,0,0,0,0,0,0,0
2048327,Thrall's Gloves of Triumph,358,85,4,10,4,3,45,192,7,133,5,133,36,105,31,117,0,0,0,0,0,0,0,0,0,0
2047797,Gul'dan's Gloves of Triumph,358,85,4,10,4,1,45,192,7,133,5,133,32,117,31,105,0,0,0,0,0,0,0,0,0,0
2048651,Liadrin's Breastplate of Triumph,358,85,4,5,4,4,4,237,7,319,12,124,14,111,13,111,0,0,0,0,0,0,0,0,0,0
2048356,Thrall's Chestguard of Triumph,358,85,4,5,4,3,38,474,3,133,7,187,5,124,32,145,36,111,0,0,0,0,0,0,0,0
2050079,Ymirjar Lord's Gauntlets,351,85,4,10,4,4,4,176,7,189,32,110,31,97,0,0,0,0,0,0,0,0,0,0,0,0
2048397,Hellscream's Gauntlets of Triumph,358,85,4,10,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2050078,Ymirjar Lord's Battleplate,351,85,4,5,4,4,4,229,7,254,32,148,44,124,0,0,0,0,0,0,0,0,0,0,0,0
2048549,Koltira's Handguards of Triumph,358,85,4,10,4,4,4,176,7,244,12,93,13,93,14,80,0,0,0,0,0,0,0,0,0,0
2048168,Malfurion's Mantle of Triumph,358,85,4,3,4,2,45,192,7,133,5,133,6,117,32,105,0,0,0,0,0,0,0,0,0,0
2048029,Velen's Shoulderpads of Triumph,358,85,4,3,4,1,45,192,7,133,5,133,6,117,32,105,0,0,0,0,0,0,0,0,0,0
2051560,Runed Band of the Kirin Tor,351,85,4,11,4,0,38,165,3,124,7,124,32,85,36,79,0,0,0,0,0,0,0,0,0,0
2047763,Sunstrider's Gauntlets of Triumph,358,85,4,10,4,1,45,192,7,133,5,133,32,117,36,105,0,0,0,0,0,0,0,0,0,0
2050087,Shadowblade Breastplate,351,85,4,5,4,2,38,246,3,223,7,223,32,148,44,124,0,0,0,0,0,0,0,0,0,0
2050828,Lasherweave Raiment,351,85,4,20,4,2,38,246,3,223,7,223,32,148,44,124,0,0,0,0,0,0,0,0,0,0
2050394,Crimson Acolyte Raiments,351,85,4,20,4,1,45,230,7,168,5,168,32,136,36,136,0,0,0,0,0,0,0,0,0,0
2048620,Liadrin's Legplates of Triumph,358,85,4,7,4,4,4,244,7,269,32,145,37,145,0,0,0,0,0,0,0,0,0,0,0,0
2048618,Liadrin's Gauntlets of Triumph,358,85,4,10,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2048489,Thassarian's Gauntlets of Triumph,358,85,4,10,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2048204,Malfurion's Headguard of Triumph,358,85,4,1,4,2,38,266,3,212,7,237,32,158,37,133,0,0,0,0,0,0,0,0,0,0
2047767,Sunstrider's Shoulderpads of Triumph,358,85,4,3,4,1,45,192,7,133,5,133,32,105,36,117,0,0,0,0,0,0,0,0,0,0
2050820,Lasherweave Trousers,351,85,4,7,4,2,45,230,7,168,5,168,32,148,31,124,0,0,0,0,0,0,0,0,0,0
2048330,Thrall's Shoulderpads of Triumph,358,85,4,3,4,3,45,192,7,133,5,133,36,117,32,105,0,0,0,0,0,0,0,0,0,0
2048494,Koltira's Legplates of Triumph,358,85,4,7,4,4,4,244,7,269,32,145,44,145,0,0,0,0,0,0,0,0,0,0,0,0
2048292,Nobundo's Headpiece of Triumph,358,85,4,1,4,3,45,234,7,179,5,179,32,136,43,71,0,0,0,0,0,0,0,0,0,0
2048323,Nobundo's Helm of Triumph,358,85,4,1,4,3,45,234,7,179,5,179,32,142,36,148,0,0,0,0,0,0,0,0,0,0
2048141,Malfurion's Headpiece of Triumph,358,85,4,1,4,2,45,234,7,179,5,179,6,133,32,145,0,0,0,0,0,0,0,0,0,0
2050855,Scourgelord Faceguard,351,85,4,1,4,4,4,223,7,277,12,117,13,93,14,105,0,0,0,0,0,0,0,0,0,0
2050109,Lasherweave Legplates,351,85,4,7,4,2,45,230,7,168,5,168,6,148,36,120,0,0,0,0,0,0,0,0,0,0
2050088,Shadowblade Gauntlets,351,85,4,10,4,2,38,195,3,165,7,165,32,110,36,97,0,0,0,0,0,0,0,0,0,0
2048200,Runetotem's Legguards of Triumph,358,85,4,7,4,2,38,266,3,212,7,237,32,158,31,133,0,0,0,0,0,0,0,0,0,0
2050853,Scourgelord Pauldrons,351,85,4,3,4,4,4,165,7,229,12,86,13,74,14,86,0,0,0,0,0,0,0,0,0,0
2048352,Nobundo's War-Kilt of Triumph,358,85,4,7,4,3,38,266,3,212,7,124,5,187,32,158,31,124,0,0,0,0,0,0,0,0
2048451,Wrynn's Breastplate of Triumph,358,85,4,5,4,4,4,237,7,319,12,124,14,111,13,111,0,0,0,0,0,0,0,0,0,0
2050080,Ymirjar Lord's Helmet,351,85,4,1,4,4,4,217,7,254,32,136,44,124,0,0,0,0,0,0,0,0,0,0,0,0
2050865,Lightsworn Spaulders,351,85,4,3,4,4,45,179,7,125,5,125,32,110,36,97,0,0,0,0,0,0,0,0,0,0
2048586,Liadrin's Greaves of Triumph,358,85,4,7,4,4,45,248,7,179,5,179,32,133,43,79,0,0,0,0,0,0,0,0,0,0
2050846,Ymirjar Lord's Pauldrons,351,85,4,3,4,4,4,165,7,229,12,86,13,74,14,86,0,0,0,0,0,0,0,0,0,0
2050106,Lasherweave Robes,351,85,4,20,4,2,45,230,7,168,5,168,6,148,32,124,0,0,0,0,0,0,0,0,0,0
2048035,Velen's Cowl of Triumph,358,85,4,1,4,1,45,234,7,179,5,179,6,145,32,133,0,0,0,0,0,0,0,0,0,0
2048453,Wrynn's Handguards of Triumph,358,85,4,10,4,4,4,176,7,244,12,93,13,80,14,93,0,0,0,0,0,0,0,0,0,0
2048324,Nobundo's Gloves of Triumph,358,85,4,10,4,3,45,192,7,133,5,133,36,105,31,117,0,0,0,0,0,0,0,0,0,0
2048145,Runetotem's Leggings of Triumph,358,85,4,7,4,2,45,248,7,179,5,179,6,145,36,145,0,0,0,0,0,0,0,0,0,0
2050842,Frost Witch's Gloves,351,85,4,10,4,3,45,179,7,125,5,125,32,110,31,97,0,0,0,0,0,0,0,0,0,0
2048544,Thassarian's Legguards of Triumph,358,85,4,7,4,4,4,179,7,319,12,114,14,108,13,124,0,0,0,0,0,0,0,0,0,0
2048646,Turalyon's Shoulderguards of Triumph,358,85,4,3,4,4,4,133,7,244,12,117,13,117,37,77,0,0,0,0,0,0,0,0,0,0
2048265,Windrunner's Tunic of Triumph,358,85,4,5,4,3,38,474,3,133,7,187,5,124,32,145,31,111,0,0,0,0,0,0,0,0
2048487,Thassarian's Legplates of Triumph,358,85,4,7,4,4,4,244,7,269,32,145,44,145,0,0,0,0,0,0,0,0,0,0,0,0
2048329,Thrall's Kilt of Triumph,358,85,4,7,4,3,45,248,7,179,5,179,32,133,31,158,0,0,0,0,0,0,0,0,0,0
2047789,Kel'Thuzad's Hood of Triumph,358,85,4,1,4,1,45,234,7,179,5,179,6,133,32,145,0,0,0,0,0,0,0,0,0,0
2047788,Kel'Thuzad's Gloves of Triumph,358,85,4,10,4,1,45,192,7,133,5,133,32,117,31,105,0,0,0,0,0,0,0,0,0,0
2047794,Gul'dan's Robe of Triumph,358,85,4,20,4,1,45,248,7,179,5,179,6,145,31,145,0,0,0,0,0,0,0,0,0,0
2048447,Wrynn's Legguards of Triumph,358,85,4,7,4,4,4,179,7,319,12,158,31,96,0,0,0,0,0,0,0,0,0,0,0,0
2048290,Nobundo's Spaulders of Triumph,358,85,4,3,4,3,45,192,7,133,5,133,36,105,43,58,0,0,0,0,0,0,0,0,0,0
2048139,Malfurion's Robe of Triumph,358,85,4,20,4,2,45,248,7,179,5,179,6,145,32,145,0,0,0,0,0,0,0,0,0,0
2050843,Frost Witch's Helm,351,85,4,1,4,3,45,215,7,168,5,168,32,136,36,124,0,0,0,0,0,0,0,0,0,0
2048547,Thassarian's Chestguard of Triumph,358,85,4,5,4,4,4,179,7,319,12,124,14,114,13,108,0,0,0,0,0,0,0,0,0,0
2047766,Sunstrider's Robe of Triumph,358,85,4,20,4,1,45,248,7,179,5,179,6,158,31,133,0,0,0,0,0,0,0,0,0,0
2050819,Lasherweave Mantle,351,85,4,3,4,2,45,179,7,125,5,125,32,110,36,97,0,0,0,0,0,0,0,0,0,0
2050856,Scourgelord Handguards,351,85,4,10,4,4,4,125,7,229,12,110,31,83,0,0,0,0,0,0,0,0,0,0,0,0
2048495,Koltira's Shoulderplates of Triumph,358,85,4,3,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2050090,Shadowblade Legplates,351,85,4,7,4,2,38,246,3,223,7,223,32,148,37,124,0,0,0,0,0,0,0,0,0,0
2050324,Lightsworn Shoulderplates,351,85,4,3,4,4,4,176,7,189,32,110,36,97,0,0,0,0,0,0,0,0,0,0,0,0
2048266,Windrunner's Handguards of Triumph,358,85,4,10,4,3,38,234,3,164,7,139,5,93,32,105,36,93,0,0,0,0,0,0,0,0
2048236,Garona's Legplates of Triumph,358,85,4,7,4,2,38,291,3,212,7,237,31,133,44,145,0,0,0,0,0,0,0,0,0,0
2048588,Liadrin's Gloves of Triumph,358,85,4,10,4,4,45,192,7,133,5,133,36,117,43,52,0,0,0,0,0,0,0,0,0,0
2048400,Hellscream's Shoulderplates of Triumph,358,85,4,3,4,4,4,189,7,201,32,117,44,105,0,0,0,0,0,0,0,0,0,0,0,0
2051559,Runed Ring of the Kirin Tor,351,85,4,11,4,0,4,124,7,184,32,83,37,82,0,0,0,0,0,0,0,0,0,0,0,0
2050326,Lightsworn Helmet,351,85,4,1,4,4,4,217,7,254,32,136,36,124,0,0,0,0,0,0,0,0,0,0,0,0
2048206,Malfurion's Raiments of Triumph,358,85,4,20,4,2,38,316,3,212,7,237,32,148,36,142,0,0,0,0,0,0,0,0,0,0
2048176,Runetotem's Vestments of Triumph,358,85,4,20,4,2,45,248,7,179,5,179,36,158,32,133,0,0,0,0,0,0,0,0,0,0
2048177,Runetotem's Mantle of Triumph,358,85,4,3,4,2,45,192,7,133,5,133,6,117,32,105,0,0,0,0,0,0,0,0,0,0
2048269,Windrunner's Spaulders of Triumph,358,85,4,3,4,3,38,209,3,164,7,139,5,93,32,117,31,93,0,0,0,0,0,0,0,0
2048617,Liadrin's Battleplate of Triumph,358,85,4,5,4,4,4,244,7,269,32,145,44,145,0,0,0,0,0,0,0,0,0,0,0,0
2048649,Liadrin's Faceguard of Triumph,358,85,4,1,4,4,4,237,7,300,12,111,13,99,0,0,0,0,0,0,0,0,0,0,0,0
2048090,Zabra's Raiments of Triumph,358,85,4,20,4,1,45,248,7,179,5,179,6,145,36,145,0,0,0,0,0,0,0,0,0,0
2048057,Zabra's Gloves of Triumph,358,85,4,10,4,1,45,192,7,133,5,133,6,105,36,117,0,0,0,0,0,0,0,0,0,0
2048307,Thrall's Headpiece of Triumph,358,85,4,1,4,3,45,234,7,179,5,179,32,136,43,71,0,0,0,0,0,0,0,0,0,0
2048229,VanCleef's Legplates of Triumph,358,85,4,7,4,2,38,291,3,212,7,237,31,133,44,145,0,0,0,0,0,0,0,0,0,0
2050863,Lightsworn Handguards,351,85,4,10,4,4,4,125,7,229,12,110,31,83,0,0,0,0,0,0,0,0,0,0,0,0
2048147,Runetotem's Spaulders of Triumph,358,85,4,3,4,2,45,192,7,133,5,133,6,105,36,117,0,0,0,0,0,0,0,0,0,0
2048488,Thassarian's Helmet of Triumph,358,85,4,1,4,4,4,232,7,269,32,145,37,133,0,0,0,0,0,0,0,0,0,0,0,0
2050243,Dark Coven Robe,351,85,4,20,4,1,45,230,7,168,5,168,32,148,36,124,0,0,0,0,0,0,0,0,0,0
2048616,Turalyon's Battleplate of Triumph,358,85,4,5,4,4,4,244,7,269,32,145,44,145,0,0,0,0,0,0,0,0,0,0,0,0
2048268,Windrunner's Legguards of Triumph,358,85,4,7,4,3,38,266,3,212,7,124,5,187,32,158,44,124,0,0,0,0,0,0,0,0
2048383,Wrynn's Helmet of Triumph,358,85,4,1,4,4,4,232,7,269,32,133,31,145,0,0,0,0,0,0,0,0,0,0,0,0
2048144,Runetotem's Headpiece of Triumph,358,85,4,1,4,2,45,234,7,179,5,179,6,133,32,145,0,0,0,0,0,0,0,0,0,0
2050822,Lasherweave Gloves,351,85,4,10,4,2,45,179,7,125,5,125,32,110,31,97,0,0,0,0,0,0,0,0,0,0
2048091,Zabra's Mantle of Triumph,358,85,4,3,4,1,45,192,7,133,5,133,6,117,32,105,0,0,0,0,0,0,0,0,0,0
2048470,Hellscream's Pauldrons of Triumph,358,85,4,3,4,4,4,133,7,244,12,117,13,117,37,77,0,0,0,0,0,0,0,0,0,0
2048382,Wrynn's Legplates of Triumph,358,85,4,7,4,4,4,244,7,269,32,145,37,145,0,0,0,0,0,0,0,0,0,0,0,0
2048059,Zabra's Leggings of Triumph,358,85,4,7,4,1,45,248,7,179,5,179,6,145,36,145,0,0,0,0,0,0,0,0,0,0
2050108,Lasherweave Helmet,351,85,4,1,4,2,45,217,7,168,5,168,6,136,32,124,0,0,0,0,0,0,0,0,0,0
2048140,Malfurion's Leggings of Triumph,358,85,4,7,4,2,45,248,7,179,5,179,6,145,36,145,0,0,0,0,0,0,0,0,0,0
2048583,Turalyon's Gloves of Triumph,358,85,4,10,4,4,45,192,7,133,5,133,36,117,43,52,0,0,0,0,0,0,0,0,0,0
2048351,Nobundo's Shoulderguards of Triumph,358,85,4,3,4,3,38,327,3,105,7,139,5,93,32,117,31,93,0,0,0,0,0,0,0,0
2048031,Velen's Robe of Triumph,358,85,4,20,4,1,45,248,7,179,5,179,6,145,32,145,0,0,0,0,0,0,0,0,0,0
2048308,Thrall's Legguards of Triumph,358,85,4,7,4,3,45,248,7,179,5,179,32,148,43,71,0,0,0,0,0,0,0,0,0,0
2048169,Malfurion's Vestments of Triumph,358,85,4,20,4,2,45,248,7,179,5,179,36,158,32,133,0,0,0,0,0,0,0,0,0,0
2050849,Ymirjar Lord's Handguards,351,85,4,10,4,4,4,125,7,229,12,110,31,83,0,0,0,0,0,0,0,0,0,0,0,0
2048582,Turalyon's Headpiece of Triumph,358,85,4,1,4,4,45,234,7,179,5,179,32,133,36,145,0,0,0,0,0,0,0,0,0,0
2048650,Liadrin's Handguards of Triumph,358,85,4,10,4,4,4,176,7,244,12,93,13,80,14,93,0,0,0,0,0,0,0,0,0,0
2047759,Khadgar's Robe of Triumph,358,85,4,20,4,1,45,248,7,179,5,179,6,158,31,133,0,0,0,0,0,0,0,0,0,0
2050847,Ymirjar Lord's Legguards,351,85,4,7,4,4,4,168,7,296,12,124,13,148,37,113,0,0,0,0,0,0,0,0,0,0
2048171,Malfurion's Cover of Triumph,358,85,4,1,4,2,45,234,7,179,5,179,31,145,32,133,0,0,0,0,0,0,0,0,0,0
2048354,Nobundo's Grips of Triumph,358,85,4,10,4,3,38,327,3,117,7,139,5,93,37,105,32,93,0,0,0,0,0,0,0,0
2047765,Sunstrider's Leggings of Triumph,358,85,4,7,4,1,45,248,7,179,5,179,6,133,32,158,0,0,0,0,0,0,0,0,0,0
2050116,Ahn'Kahar Blood Hunter's Legguards,351,85,4,7,4,3,38,246,3,223,7,175,5,117,32,136,36,105,0,0,0,0,0,0,0,0
2048175,Runetotem's Trousers of Triumph,358,85,4,7,4,2,45,248,7,179,5,179,6,133,31,158,0,0,0,0,0,0,0,0,0,0
2050868,Lightsworn Gloves,351,85,4,10,4,4,45,179,7,125,5,125,32,110,43,49,0,0,0,0,0,0,0,0,0,0
2048199,Runetotem's Raiments of Triumph,358,85,4,20,4,2,38,316,3,212,7,237,32,148,36,142,0,0,0,0,0,0,0,0,0,0
2048551,Koltira's Legguards of Triumph,358,85,4,7,4,4,4,179,7,319,12,114,14,108,13,124,0,0,0,0,0,0,0,0,0,0
2048084,Velen's Pants of Triumph,358,85,4,7,4,1,45,248,7,179,5,179,36,133,31,158,0,0,0,0,0,0,0,0,0,0
2050242,Dark Coven Leggings,351,85,4,7,4,1,45,230,7,168,5,168,32,148,31,124,0,0,0,0,0,0,0,0,0,0
2050095,Scourgelord Gauntlets,351,85,4,10,4,4,4,176,7,189,32,110,31,97,0,0,0,0,0,0,0,0,0,0,0,0
2048085,Velen's Circlet of Triumph,358,85,4,1,4,1,45,234,7,179,5,179,6,133,31,145,0,0,0,0,0,0,0,0,0,0
2050396,Crimson Acolyte Mantle,351,85,4,3,4,1,45,179,7,125,5,125,32,110,36,97,0,0,0,0,0,0,0,0,0,0
2050275,Bloodmage Gloves,351,85,4,10,4,1,45,179,7,125,5,125,32,110,31,97,0,0,0,0,0,0,0,0,0,0
2048580,Turalyon's Spaulders of Triumph,358,85,4,3,4,4,45,192,7,133,5,133,32,117,36,105,0,0,0,0,0,0,0,0,0,0
2050850,Ymirjar Lord's Breastplate,351,85,4,5,4,4,4,223,7,296,13,93,14,117,0,0,0,0,0,0,0,0,0,0,0,0
2048058,Zabra's Cowl of Triumph,358,85,4,1,4,1,45,234,7,179,5,179,6,145,32,133,0,0,0,0,0,0,0,0,0,0
2048061,Zabra's Shoulderpads of Triumph,358,85,4,3,4,1,45,192,7,133,5,133,6,117,32,105,0,0,0,0,0,0,0,0,0,0
2048613,Turalyon's Legplates of Triumph,358,85,4,7,4,4,4,244,7,269,32,145,37,145,0,0,0,0,0,0,0,0,0,0,0,0
2048647,Liadrin's Shoulderguards of Triumph,358,85,4,3,4,4,4,133,7,244,12,117,13,117,37,77,0,0,0,0,0,0,0,0,0,0
2047795,Gul'dan's Leggings of Triumph,358,85,4,7,4,1,45,248,7,179,5,179,32,158,36,133,0,0,0,0,0,0,0,0,0,0
2050327,Lightsworn Gauntlets,351,85,4,10,4,4,4,176,7,189,32,110,31,97,0,0,0,0,0,0,0,0,0,0,0,0
2051558,Runed Loop of the Kirin Tor,351,85,4,11,4,0,45,145,7,120,5,83,6,83,43,41,0,0,0,0,0,0,0,0,0,0
2050244,Dark Coven Shoulderpads,351,85,4,3,4,1,45,179,7,125,5,125,32,110,36,97,0,0,0,0,0,0,0,0,0,0
2050766,Crimson Acolyte Gloves,351,85,4,10,4,1,45,179,7,125,5,125,6,110,36,97,0,0,0,0,0,0,0,0,0,0
2048455,Wrynn's Pauldrons of Triumph,358,85,4,3,4,4,4,133,7,244,12,117,13,117,37,77,0,0,0,0,0,0,0,0,0,0
2047790,Kel'Thuzad's Leggings of Triumph,358,85,4,7,4,1,45,248,7,179,5,179,32,158,36,133,0,0,0,0,0,0,0,0,0,0
2048060,Zabra's Robe of Triumph,358,85,4,20,4,1,45,248,7,179,5,179,6,145,32,145,0,0,0,0,0,0,0,0,0,0
2048381,Wrynn's Shoulderplates of Triumph,358,85,4,3,4,4,4,189,7,201,32,117,44,105,0,0,0,0,0,0,0,0,0,0,0,0
2050848,Ymirjar Lord's Greathelm,351,85,4,1,4,4,4,223,7,277,12,117,13,93,14,105,0,0,0,0,0,0,0,0,0,0
2050328,Lightsworn Battleplate,351,85,4,5,4,4,4,229,7,254,32,148,36,124,0,0,0,0,0,0,0,0,0,0,0,0
2048082,Velen's Mantle of Triumph,358,85,4,3,4,1,45,192,7,133,5,133,6,117,32,105,0,0,0,0,0,0,0,0,0,0
2048321,Nobundo's Shoulderpads of Triumph,358,85,4,3,4,3,45,192,7,133,5,133,36,117,32,105,0,0,0,0,0,0,0,0,0,0
2048612,Turalyon's Shoulderplates of Triumph,358,85,4,3,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2048468,Hellscream's Greathelm of Triumph,358,85,4,1,4,4,4,237,7,300,12,111,13,99,0,0,0,0,0,0,0,0,0,0,0,0
2048233,Garona's Breastplate of Triumph,358,85,4,5,4,2,38,291,3,212,7,237,32,158,31,145,0,0,0,0,0,0,0,0,0,0
2048550,Koltira's Faceguard of Triumph,358,85,4,1,4,4,4,179,7,300,12,145,31,96,13,158,0,0,0,0,0,0,0,0,0,0
2050854,Scourgelord Legguards,351,85,4,7,4,4,4,168,7,296,12,148,13,124,37,113,0,0,0,0,0,0,0,0,0,0
2048322,Nobundo's Kilt of Triumph,358,85,4,7,4,3,45,248,7,179,5,179,32,133,31,158,0,0,0,0,0,0,0,0,0,0
2048642,Turalyon's Breastplate of Triumph,358,85,4,5,4,4,4,237,7,319,12,124,14,111,13,111,0,0,0,0,0,0,0,0,0,0
2048263,Windrunner's Handguards of Triumph,358,85,4,10,4,3,38,234,3,164,7,139,5,93,32,105,36,93,0,0,0,0,0,0,0,0
2048305,Thrall's Tunic of Triumph,358,85,4,5,4,3,45,248,7,179,5,179,36,145,32,145,0,0,0,0,0,0,0,0,0,0
2050391,Crimson Acolyte Handwraps,351,85,4,10,4,1,45,179,7,125,5,125,32,110,31,97,0,0,0,0,0,0,0,0,0,0
2050827,Lasherweave Handgrips,351,85,4,10,4,2,38,195,3,165,7,165,44,110,36,97,0,0,0,0,0,0,0,0,0,0
2048581,Turalyon's Greaves of Triumph,358,85,4,7,4,4,45,248,7,179,5,179,32,133,43,79,0,0,0,0,0,0,0,0,0,0
2050089,Shadowblade Helmet,351,85,4,1,4,2,38,221,3,223,7,223,32,136,44,124,0,0,0,0,0,0,0,0,0,0
2048491,Koltira's Battleplate of Triumph,358,85,4,5,4,4,4,244,7,269,32,145,36,145,0,0,0,0,0,0,0,0,0,0,0,0
2050836,Frost Witch's Handguards,351,85,4,10,4,3,45,179,7,125,5,125,32,110,43,49,0,0,0,0,0,0,0,0,0,0
2048621,Liadrin's Shoulderplates of Triumph,358,85,4,3,4,4,4,189,7,201,32,117,31,105,0,0,0,0,0,0,0,0,0,0,0,0
2048398,Hellscream's Helmet of Triumph,358,85,4,1,4,4,4,232,7,269,32,133,31,145,0,0,0,0,0,0,0,0,0,0,0,0
2048587,Liadrin's Headpiece of Triumph,358,85,4,1,4,4,45,234,7,179,5,179,32,133,36,145,0,0,0,0,0,0,0,0,0,0
2048326,Thrall's Hauberk of Triumph,358,85,4,5,4,3,45,248,7,179,5,179,36,145,31,145,0,0,0,0,0,0,0,0,0,0
2050107,Lasherweave Gauntlets,351,85,4,10,4,2,45,179,7,125,5,125,6,110,36,97,0,0,0,0,0,0,0,0,0,0
2048399,Hellscream's Legplates of Triumph,358,85,4,7,4,4,4,244,7,269,32,145,37,145,0,0,0,0,0,0,0,0,0,0,0,0
2048083,Velen's Raiments of Triumph,358,85,4,20,4,1,45,248,7,179,5,179,6,145,36,145,0,0,0,0,0,0,0,0,0,0
2048325,Nobundo's Hauberk of Triumph,358,85,4,5,4,3,45,248,7,179,5,179,36,145,31,145,0,0,0,0,0,0,0,0,0,0
2048203,Malfurion's Handgrips of Triumph,358,85,4,10,4,2,38,234,3,164,7,176,32,117,31,105,0,0,0,0,0,0,0,0,0,0
2051577,Titan-Forged Shoulders of Triumph,351,85,4,3,4,3,38,195,3,110,7,189,5,83,31,97,35,110,0,0,0,0,0,0,0,0
2048552,Koltira's Pauldrons of Triumph,358,85,4,3,4,4,4,133,7,244,12,117,14,117,31,77,0,0,0,0,0,0,0,0,0,0
2050841,Frost Witch's Hauberk,351,85,4,5,4,3,45,230,7,168,5,168,32,148,36,124,0,0,0,0,0,0,0,0,0,0
2048237,Garona's Pauldrons of Triumph,358,85,4,3,4,2,38,209,3,176,7,176,44,117,37,105,0,0,0,0,0,0,0,0,0,0
2050278,Bloodmage Robe,351,85,4,20,4,1,45,230,7,168,5,168,32,124,36,148,0,0,0,0,0,0,0,0,0,0
2048396,Hellscream's Battleplate of Triumph,358,85,4,5,4,4,4,244,7,269,32,145,44,145,0,0,0,0,0,0,0,0,0,0,0,0
